frame,id,x,y
1628,13,3769,1745
1628,10,3112,1641
1628,12,1996,1814
1629,1,4769,1877
1629,5,4493,2205
1629,3,2530,1616
1629,15,585,1799
1629,2,3557,1822
1629,8,2316,1701
1629,7,3962,1746
1629,13,3767,1744
1629,10,3107,1640
1629,12,1997,1818
1630,1,4765,1875
1630,5,4492,2204
1630,3,2529,1616
1630,15,585,1799
1630,2,3572,1824
1630,8,2314,1701
1630,7,3962,1746
1630,13,3767,1744
1630,10,3100,1637
1630,12,1997,1819
1631,1,4765,1873
1631,5,4492,2204
1631,3,2529,1616
1631,15,584,1797
1631,2,3580,1820
1631,8,2316,1701
1631,7,3962,1747
1631,13,3765,1744
1631,10,3095,1638
1631,12,1998,1819
1632,1,4770,1873
1632,5,4491,2204
1632,3,2529,1616
1632,15,583,1795
1632,2,3587,1818
1632,8,2317,1701
1632,7,3962,1747
1632,13,3765,1743
1632,10,3093,1641
1632,12,1998,1820
1633,1,4769,1875
1633,5,4489,2204
1633,3,2529,1615
1633,15,583,1796
1633,2,3596,1819
1633,8,2319,1701
1633,7,3963,1747
1633,13,3767,1743
1633,10,3093,1639
1633,12,1997,1820
1634,1,4770,1873
1634,5,4489,2201
1634,3,2529,1616
1634,15,583,1795
1634,2,3604,1820
1634,8,2321,1701
1634,7,3963,1747
1634,13,3767,1743
1634,10,3094,1639
1634,12,1998,1820
1635,1,4768,1875
1635,5,4489,2203
1635,3,2530,1616
1635,15,583,1796
1635,2,3609,1819
1635,8,2322,1701
1635,7,3963,1747
1635,13,3767,1743
1635,10,3096,1639
1635,12,1998,1821
1636,1,4769,1872
1636,5,4488,2204
1636,3,2531,1616
1636,15,583,1796
1636,2,3615,1819
1636,8,2317,1703
1636,7,3963,1747
1636,13,3766,1743
1636,10,3097,1639
1636,12,1999,1821
1637,1,4769,1870
1637,5,4489,2205
1637,3,2533,1616
1637,15,583,1796
1637,2,3616,1818
1637,8,2317,1702
1637,7,3964,1747
1637,13,3767,1742
1637,10,3096,1638
1637,12,1999,1821
1638,1,4769,1869
1638,5,4490,2205
1638,3,2533,1616
1638,15,583,1798
1638,2,3617,1819
1638,8,2317,1702
1638,7,3963,1747
1638,13,3768,1742
1638,10,3094,1636
1638,12,1999,1822
1639,1,4752,1872
1639,5,4488,2202
1639,3,2534,1616
1639,15,583,1798
1639,2,3621,1817
1639,8,2316,1702
1639,7,3963,1747
1639,13,3769,1741
1639,10,3092,1636
1639,12,1992,1818
1640,1,4740,1874
1640,5,4488,2200
1640,3,2534,1616
1640,15,582,1798
1640,2,3622,1821
1640,8,2313,1703
1640,7,3964,1748
1640,13,3769,1741
1640,10,3091,1635
1640,12,1993,1818
1641,1,4729,1875
1641,5,4488,2200
1641,3,2534,1617
1641,15,582,1799
1641,2,3628,1821
1641,8,2311,1703
1641,7,3964,1747
1641,13,3770,1741
1641,10,3087,1633
1641,12,1992,1819
1642,1,4748,1872
1642,5,4487,2203
1642,3,2534,1616
1642,15,581,1798
1642,2,3633,1821
1642,8,2312,1703
1642,7,3963,1747
1642,13,3770,1741
1642,10,3085,1632
1642,12,1992,1818
1643,1,4757,1871
1643,5,4488,2204
1643,3,2533,1617
1643,15,581,1797
1643,2,3639,1822
1643,8,2319,1703
1643,7,3963,1747
1643,13,3772,1740
1643,10,3081,1632
1643,12,1991,1818
1644,1,4758,1871
1644,5,4486,2204
1644,3,2533,1617
1644,15,581,1797
1644,2,3645,1820
1644,8,2317,1702
1644,7,3962,1747
1644,13,3774,1738
1644,10,3083,1632
1644,12,1992,1817
1645,1,4763,1869
1645,5,4483,2204
1645,3,2533,1617
1645,15,581,1796
1645,2,3650,1817
1645,8,2314,1703
1645,7,3961,1747
1645,13,3775,1737
1645,10,3082,1633
1645,12,1992,1817
1646,1,4767,1868
1646,5,4481,2202
1646,3,2534,1617
1646,15,580,1796
1646,2,3654,1813
1646,8,2312,1702
1646,7,3962,1747
1646,13,3776,1680
1646,10,3080,1634
1646,12,1993,1818
1647,1,4748,1870
1647,5,4479,2201
1647,3,2535,1616
1647,15,580,1796
1647,2,3659,1812
1647,8,2311,1702
1647,7,3962,1746
1647,13,3777,1655
1647,10,3079,1635
1647,12,1993,1818
1648,1,4747,1868
1648,5,4479,2198
1648,3,2537,1616
1648,15,581,1797
1648,2,3661,1809
1648,8,2310,1701
1648,7,3963,1746
1648,13,3777,1645
1648,10,3079,1639
1648,12,1994,1817
1649,1,4752,1861
1649,5,4478,2198
1649,3,2537,1616
1649,15,580,1797
1649,2,3663,1805
1649,8,2311,1700
1649,7,3963,1746
1649,13,3778,1635
1649,10,3079,1644
1649,12,1994,1818
1650,1,4756,1858
1650,5,4478,2198
1650,3,2539,1616
1650,15,581,1797
1650,2,3664,1803
1650,8,2309,1700
1650,7,3963,1746
1650,13,3779,1626
1650,10,3078,1644
1650,12,1993,1819
1651,1,4755,1856
1651,5,4477,2196
1651,3,2540,1616
1651,15,581,1797
1651,2,3665,1804
1651,8,2312,1700
1651,7,3963,1745
1651,13,3779,1616
1651,10,3076,1643
1651,12,1994,1819
1652,1,4767,1850
1652,5,4476,2197
1652,3,2541,1616
1652,15,581,1797
1652,2,3668,1805
1652,8,2312,1700
1652,7,3963,1745
1652,13,3780,1606
1652,10,3084,1643
1652,12,1994,1819
1653,1,4771,1838
1653,5,4474,2199
1653,3,2543,1617
1653,15,581,1797
1653,2,3676,1805
1653,8,2312,1701
1653,7,3963,1746
1653,13,3781,1596
1653,10,3084,1643
1653,12,1994,1819
1654,1,4758,1827
1654,5,4473,2190
1654,3,2544,1617
1654,15,581,1797
1654,2,3684,1805
1654,8,2309,1704
1654,7,3963,1746
1654,13,3782,1586
1654,10,3083,1644
1654,12,1994,1819
1655,1,4765,1820
1655,5,4472,2191
1655,3,2544,1617
1655,15,581,1797
1655,2,3692,1804
1655,8,2310,1704
1655,7,3963,1746
1655,13,3782,1576
1655,10,3083,1644
1655,12,1994,1820
1656,1,4768,1817
1656,5,4473,2193
1656,3,2545,1617
1656,15,581,1796
1656,2,3702,1805
1656,8,2310,1705
1656,7,3963,1746
1656,13,3783,1567
1656,10,3082,1645
1656,12,1994,1820
1657,1,4757,1807
1657,5,4471,2192
1657,3,2546,1618
1657,15,581,1796
1657,2,3706,1802
1657,8,2309,1704
1657,7,3963,1746
1657,13,3784,1557
1657,10,3082,1645
1657,12,1994,1819
1658,1,4740,1799
1658,5,4470,2192
1658,3,2545,1617
1658,15,581,1795
1658,2,3712,1802
1658,8,2311,1703
1658,7,3961,1747
1658,13,3785,1547
1658,10,3082,1645
1658,12,1998,1821
1659,1,4756,1790
1659,5,4469,2190
1659,3,2547,1617
1659,15,581,1795
1659,2,3716,1803
1659,8,2311,1703
1659,7,3959,1747
1659,13,3785,1537
1659,10,3081,1645
1659,12,1998,1818
1659,unknown_33,4860,1883
1660,1,4765,1785
1660,5,4469,2187
1660,3,2547,1617
1660,15,581,1795
1660,2,3719,1805
1660,8,2312,1703
1660,7,3958,1747
1660,13,3786,1527
1660,10,3081,1646
1660,12,1999,1817
1660,unknown_33,4860,1850
1661,1,4765,1781
1661,5,4469,2186
1661,3,2546,1617
1661,15,582,1795
1661,2,3721,1808
1661,8,2311,1703
1661,7,3957,1747
1661,13,3787,1518
1661,10,3080,1646
1661,12,2000,1817
1661,unknown_33,4862,1851
1662,1,4745,1785
1662,5,4470,2188
1662,3,2542,1617
1662,15,582,1794
1662,2,3725,1809
1662,8,2311,1702
1662,7,3956,1747
1662,13,3787,1508
1662,10,3080,1647
1662,12,1999,1818
1662,unknown_33,4863,1874
1663,1,4750,1785
1663,5,4465,2185
1663,3,2539,1616
1663,15,582,1795
1663,2,3730,1810
1663,8,2311,1702
1663,7,3956,1748
1663,13,3788,1498
1663,10,3080,1647
1663,12,1998,1817
1663,unknown_33,4865,1871
1664,1,4751,1783
1664,5,4466,2180
1664,3,2539,1615
1664,15,582,1795
1664,2,3735,1810
1664,8,2312,1702
1664,7,3958,1748
1664,13,3789,1488
1664,10,3079,1648
1664,12,1998,1815
1664,unknown_33,4865,1865
1665,1,4757,1793
1665,5,4462,2185
1665,3,2534,1615
1665,15,583,1795
1665,2,3742,1811
1665,8,2310,1702
1665,7,3959,1748
1665,13,3790,1478
1665,10,3079,1648
1665,12,1995,1817
1665,unknown_33,4865,1862
1666,1,4889,1789
1666,5,4464,2185
1666,3,2532,1615
1666,15,583,1795
1666,2,3749,1811
1666,8,2310,1702
1666,7,3960,1748
1666,13,3790,1469
1666,10,3068,1651
1666,12,1995,1817
1666,unknown_33,4865,1862
1666,unknown_34,2618,1629
1667,1,4807,1794
1667,5,4466,2194
1667,3,2532,1615
1667,15,583,1795
1667,2,3758,1812
1667,8,2310,1702
1667,7,3960,1748
1667,13,3791,1459
1667,10,3067,1653
1667,12,1992,1817
1667,unknown_33,4866,1861
1667,unknown_34,2617,1624
1668,1,4944,1793
1668,5,4466,2196
1668,3,2527,1614
1668,15,583,1795
1668,2,3763,1812
1668,8,2312,1702
1668,7,3959,1747
1668,13,3791,1449
1668,10,3065,1652
1668,12,1991,1817
1668,unknown_33,4865,1852
1668,unknown_34,2619,1628
1669,1,4989,1795
1669,5,4465,2195
1669,3,2525,1614
1669,15,583,1795
1669,2,3767,1812
1669,8,2312,1702
1669,7,3958,1746
1669,13,3792,1439
1669,10,3065,1652
1669,12,1993,1817
1669,unknown_33,4865,1827
1669,unknown_34,2620,1630
1670,1,4983,1793
1670,5,4467,2193
1670,3,2524,1614
1670,15,583,1795
1670,2,3772,1810
1670,8,2312,1702
1670,7,3956,1745
1670,13,3793,1429
1670,10,3064,1652
1670,12,1993,1817
1670,unknown_33,4865,1818
1670,unknown_34,2620,1629
1671,1,4979,1794
1671,5,4466,2193
1671,3,2524,1614
1671,15,583,1795
1671,2,3779,1808
1671,8,2312,1701
1671,7,3956,1745
1671,13,3793,1419
1671,10,3063,1652
1671,12,1995,1819
1671,unknown_33,4864,1818
1671,unknown_34,2620,1630
1672,1,4850,1802
1672,5,4466,2190
1672,3,2524,1614
1672,15,583,1795
1672,2,3791,1805
1672,8,2312,1702
1672,7,3957,1745
1672,13,3794,1410
1672,10,3062,1653
1672,12,1995,1819
1672,unknown_33,4866,1817
1672,unknown_34,2620,1630
1673,1,4813,1806
1673,5,4467,2184
1673,3,2524,1614
1673,15,583,1794
1673,2,3804,1803
1673,8,2311,1702
1673,7,3957,1745
1673,13,3795,1400
1673,10,3060,1653
1673,12,1998,1818
1673,unknown_33,4867,1815
1673,unknown_34,2620,1629
1674,1,4796,1808
1674,5,4468,2181
1674,3,2524,1613
1674,15,582,1794
1674,2,3815,1803
1674,8,2311,1702
1674,7,3957,1746
1674,13,3796,1390
1674,10,3064,1651
1674,12,1998,1815
1674,unknown_33,4868,1818
1674,unknown_34,2621,1629
1675,1,4799,1817
1675,5,4469,2184
1675,3,2523,1614
1675,15,582,1794
1675,2,3822,1802
1675,8,2312,1702
1675,7,3957,1745
1675,13,3796,1380
1675,10,3063,1651
1675,12,1998,1815
1675,unknown_33,4869,1812
1675,unknown_34,2623,1627
1676,1,4790,1823
1676,5,4470,2187
1676,3,2523,1614
1676,15,582,1794
1676,2,3831,1801
1676,8,2313,1702
1676,7,3958,1744
1676,13,3797,1370
1676,10,3063,1651
1676,12,1998,1817
1676,unknown_33,4873,1815
1676,unknown_34,2623,1628
1677,1,4793,1832
1677,5,4470,2189
1677,3,2522,1614
1677,15,583,1794
1677,2,3837,1801
1677,8,2314,1701
1677,7,3958,1744
1677,13,3798,1361
1677,10,3062,1651
1677,12,1999,1819
1677,unknown_33,4873,1812
1677,unknown_34,2624,1629
1678,1,4777,1831
1678,5,4471,2185
1678,3,2522,1614
1678,15,583,1794
1678,2,3840,1801
1678,8,2315,1701
1678,7,3958,1744
1678,13,3798,1351
1678,10,3062,1651
1678,12,1998,1820
1678,4,4877,1814
1678,unknown_34,2624,1628
1679,1,4864,1823
1679,5,4471,2187
1679,3,2523,1614
1679,15,583,1794
1679,2,3845,1801
1679,8,2315,1701
1679,7,3958,1743
1679,13,3799,1342
1679,10,3061,1651
1679,12,1998,1819
1679,4,4879,1819
1679,unknown_34,2624,1628
1680,1,4912,1835
1680,5,4473,2187
1680,3,2524,1615
1680,15,584,1794
1680,2,3850,1800
1680,8,2312,1701
1680,7,3958,1742
1680,13,3800,1332
1680,10,3090,1642
1680,12,1997,1820
1680,4,4876,1814
1680,unknown_34,2623,1628
1681,1,4921,1838
1681,5,4475,2191
1681,3,2525,1615
1681,15,584,1794
1681,2,3855,1799
1681,8,2310,1701
1681,7,3961,1741
1681,13,3801,1322
1681,10,3096,1641
1681,12,1995,1818
1681,4,4875,1818
1681,unknown_34,2622,1629
1681,9,3648,1595
1682,1,4931,1840
1682,5,4476,2189
1682,3,2526,1615
1682,15,584,1797
1682,2,3858,1799
1682,8,2309,1701
1682,7,3962,1741
1682,13,3801,1312
1682,10,3100,1646
1682,12,1993,1819
1682,4,4875,1829
1682,unknown_34,2622,1628
1682,9,3648,1595
1683,1,4983,1822
1683,5,4474,2186
1683,3,2529,1614
1683,15,585,1798
1683,2,3859,1799
1683,8,2308,1701
1683,7,3962,1740
1683,13,3802,1302
1683,10,3101,1649
1683,12,1993,1816
1683,4,4873,1837
1683,unknown_34,2621,1627
1683,9,3649,1592
1684,1,4899,1825
1684,5,4475,2190
1684,3,2530,1615
1684,15,585,1799
1684,2,3863,1798
1684,8,2309,1701
1684,7,3962,1739
1684,13,3803,1292
1684,10,3101,1650
1684,12,1993,1817
1684,4,4870,1838
1684,17,2620,1626
1684,9,3649,1595
1684,unknown_35,3748,1641
1685,1,4856,1828
1685,5,4476,2195
1685,3,2530,1616
1685,15,585,1797
1685,2,3867,1798
1685,8,2309,1700
1685,7,3962,1738
1685,13,3804,1283
1685,10,3104,1650
1685,12,1994,1817
1685,4,4870,1842
1685,17,2620,1625
1685,9,3650,1596
1685,unknown_35,3749,1644
1686,1,4838,1827
1686,5,4476,2188
1686,3,2531,1615
1686,15,584,1797
1686,2,3871,1801
1686,8,2309,1700
1686,7,3963,1737
1686,13,3804,1273
1686,10,3106,1651
1686,12,1994,1817
1686,4,4869,1843
1686,17,2611,1619
1686,9,3649,1597
1686,unknown_35,3750,1645
1687,1,4802,1820
1687,5,4477,2193
1687,3,2532,1614
1687,15,584,1798
1687,2,3878,1801
1687,8,2310,1701
1687,7,3963,1737
1687,13,3805,1263
1687,10,3117,1637
1687,12,1995,1816
1687,4,4869,1851
1687,17,2595,1615
1687,9,3649,1598
1687,unknown_35,3749,1645
1688,1,4784,1816
1688,5,4480,2193
1688,3,2532,1613
1688,15,584,1797
1688,2,3885,1799
1688,8,2310,1700
1688,7,3963,1736
1688,13,3806,1253
1688,10,3118,1636
1688,12,1996,1819
1688,4,4868,1845
1688,17,2600,1616
1688,9,3649,1600
1688,unknown_35,3747,1643
1689,1,4761,1821
1689,5,4481,2193
1689,3,2533,1613
1689,15,583,1796
1689,2,3891,1799
1689,8,2313,1699
1689,7,3964,1736
1689,13,3806,1243
1689,10,3119,1638
1689,12,1995,1822
1689,4,4867,1859
1689,17,2599,1615
1689,9,3648,1601
1689,unknown_35,3747,1644
1690,1,4758,1822
1690,5,4481,2194
1690,3,2533,1613
1690,15,584,1795
1690,2,3894,1799
1690,8,2315,1698
1690,7,3964,1735
1690,13,3807,1234
1690,10,3123,1641
1690,12,1995,1823
1690,4,4866,1862
1690,17,2597,1614
1690,9,3648,1601
1690,unknown_35,3748,1644
1691,1,4750,1824
1691,5,4482,2192
1691,3,2533,1614
1691,15,584,1795
1691,2,3901,1799
1691,8,2316,1698
1691,7,3964,1735
1691,13,3807,1224
1691,10,3126,1645
1691,12,1995,1823
1691,4,4867,1864
1691,17,2595,1613
1691,9,3648,1601
1691,unknown_35,3749,1645
1692,1,4745,1824
1692,5,4483,2193
1692,3,2532,1615
1692,15,584,1794
1692,2,3911,1799
1692,8,2315,1698
1692,7,3965,1734
1692,13,3808,1214
1692,10,3127,1646
1692,12,2001,1820
1692,4,4868,1865
1692,17,2575,1617
1692,9,3647,1602
1692,unknown_35,3750,1645
1693,1,4762,1819
1693,5,4484,2189
1693,3,2530,1615
1693,15,584,1794
1693,2,3923,1797
1693,8,2312,1700
1693,7,3965,1733
1693,13,3809,1204
1693,10,3126,1646
1693,12,2001,1820
1693,4,4869,1868
1693,17,2572,1616
1693,9,3647,1602
1693,unknown_35,3750,1645
1694,1,4765,1818
1694,5,4483,2180
1694,3,2530,1615
1694,15,584,1794
1694,2,3934,1798
1694,8,2315,1701
1694,7,3965,1733
1694,13,3810,1194
1694,10,3128,1645
1694,12,2001,1819
1694,4,4871,1874
1694,17,2569,1615
1694,9,3647,1604
1694,unknown_35,3744,1661
1695,1,4770,1817
1695,5,4484,2180
1695,3,2530,1616
1695,15,584,1795
1695,2,3942,1797
1695,8,2317,1701
1695,7,3966,1733
1695,13,3810,1185
1695,10,3130,1645
1695,12,2001,1820
1695,4,4876,1878
1695,17,2565,1615
1695,9,3647,1604
1695,unknown_35,3744,1663
1696,1,4773,1820
1696,5,4483,2175
1696,3,2530,1616
1696,15,584,1794
1696,2,3945,1797
1696,8,2319,1701
1696,7,3966,1732
1696,13,3811,1175
1696,10,3132,1646
1696,12,2000,1821
1696,4,4877,1881
1696,17,2561,1614
1696,9,3647,1605
1696,unknown_35,3744,1665
1697,1,4772,1823
1697,5,4484,2172
1697,3,2530,1618
1697,15,584,1795
1697,2,3950,1797
1697,8,2322,1699
1697,7,3966,1732
1697,13,3812,1165
1697,10,3132,1647
1697,12,1999,1821
1697,4,4877,1884
1697,17,2558,1614
1697,9,3647,1605
1697,unknown_35,3744,1667
1698,1,4769,1825
1698,5,4485,2176
1698,3,2531,1616
1698,15,585,1796
1698,2,3957,1797
1698,8,2323,1699
1698,7,3966,1731
1698,13,3812,1155
1698,10,3132,1648
1698,12,1999,1821
1698,4,4878,1887
1698,17,2555,1613
1698,9,3647,1606
1698,unknown_35,3744,1669
1699,1,4763,1823
1699,5,4486,2177
1699,3,2529,1616
1699,15,586,1796
1699,2,3960,1797
1699,8,2323,1699
1699,7,3967,1730
1699,13,3813,1145
1699,10,3131,1649
1699,12,1997,1822
1699,4,4879,1890
1699,17,2551,1612
1699,9,3647,1606
1699,unknown_35,3744,1671
1700,1,4768,1826
1700,5,4487,2179
1700,3,2528,1617
1700,15,585,1796
1700,2,3965,1797
1700,8,2323,1699
1700,7,3967,1730
1700,13,3814,1136
1700,10,3131,1649
1700,12,1996,1822
1700,4,4879,1893
1700,17,2547,1612
1700,9,3647,1607
1700,unknown_35,3744,1673
1701,1,4768,1828
1701,5,4485,2172
1701,3,2527,1617
1701,15,587,1799
1701,2,3967,1799
1701,8,2323,1699
1701,7,3967,1729
1701,13,3815,1126
1701,10,3132,1648
1701,12,1996,1820
1701,4,4880,1895
1701,17,2544,1611
1701,9,3647,1607
1701,unknown_35,3743,1675
1702,1,4767,1830
1702,5,4487,2167
1702,3,2527,1617
1702,15,586,1797
1702,2,3969,1800
1702,8,2323,1698
1702,7,3967,1729
1702,13,3815,1116
1702,10,3133,1648
1702,12,1995,1820
1702,4,4881,1898
1702,17,2541,1610
1702,9,3647,1607
1702,unknown_35,3743,1676
1703,1,4770,1836
1703,5,4490,2166
1703,3,2526,1616
1703,15,585,1797
1703,2,3974,1801
1703,8,2322,1699
1703,7,3968,1728
1703,13,3816,1106
1703,10,3133,1646
1703,12,1995,1820
1703,4,4882,1901
1703,17,2537,1610
1703,9,3647,1608
1703,unknown_35,3744,1646
1704,1,4770,1837
1704,5,4488,2161
1704,3,2526,1616
1704,15,585,1796
1704,2,3979,1800
1704,8,2323,1699
1704,7,3968,1728
1704,13,3817,1096
1704,10,3133,1645
1704,12,1997,1820
1704,4,4883,1903
1704,17,2534,1609
1704,9,3648,1608
1704,unknown_35,3744,1645
1705,1,4769,1838
1705,5,4490,2162
1705,3,2525,1616
1705,15,585,1796
1705,2,3984,1800
1705,8,2323,1699
1705,7,3968,1727
1705,13,3818,1086
1705,10,3135,1644
1705,12,1996,1819
1705,4,4884,1906
1705,17,2530,1609
1705,9,3648,1608
1705,unknown_35,3746,1643
1706,1,4768,1840
1706,5,4489,2160
1706,3,2525,1615
1706,15,586,1796
1706,2,3987,1799
1706,8,2323,1699
1706,7,3969,1726
1706,13,3818,1077
1706,10,3136,1643
1706,12,1997,1821
1706,4,4884,1909
1706,17,2527,1608
1706,9,3648,1607
1706,unknown_35,3746,1643
1707,1,4768,1840
1707,5,4490,2160
1707,3,2525,1615
1707,15,585,1797
1707,2,3990,1799
1707,8,2324,1699
1707,7,3969,1726
1707,13,3819,1067
1707,10,3137,1643
1707,12,1995,1822
1707,4,4885,1912
1707,17,2524,1607
1707,9,3648,1607
1707,unknown_35,3746,1643
1708,1,4766,1841
1708,5,4490,2163
1708,3,2525,1614
1708,15,585,1797
1708,2,3995,1800
1708,8,2324,1699
1708,7,3969,1725
1708,13,3744,1665
1708,10,3138,1644
1708,12,1996,1820
1708,4,4886,1915
1708,17,2520,1607
1708,9,3648,1608
1708,unknown_35,3747,1642
1709,1,4764,1842
1709,5,4488,2161
1709,3,2525,1614
1709,15,586,1797
1709,2,4000,1801
1709,8,2324,1700
1709,7,3970,1725
1709,13,3744,1660
1709,10,3139,1645
1709,12,1994,1820
1709,4,4886,1918
1709,17,2517,1606
1709,9,3649,1607
1709,unknown_35,3747,1642
1710,1,4766,1842
1710,5,4489,2162
1710,3,2525,1615
1710,15,585,1797
1710,2,4003,1805
1710,8,2324,1701
1710,7,3970,1724
1710,13,3744,1678
1710,10,3141,1645
1710,12,1993,1822
1710,4,4887,1920
1710,17,2513,1606
1710,9,3648,1607
1710,unknown_35,3747,1641
1711,1,4770,1841
1711,5,4488,2159
1711,3,2526,1615
1711,15,584,1797
1711,2,4007,1807
1711,8,2324,1701
1711,7,3971,1724
1711,13,3744,1701
1711,10,3142,1645
1711,12,1994,1821
1711,4,4888,1923
1711,17,2510,1605
1711,9,3647,1608
1711,unknown_35,3747,1641
1712,1,4773,1843
1712,5,4488,2157
1712,3,2526,1615
1712,15,586,1799
1712,2,4011,1806
1712,8,2323,1701
1712,7,3971,1723
1712,13,3744,1719
1712,10,3143,1646
1712,12,1993,1821
1712,4,4889,1926
1712,17,2506,1604
1712,9,3648,1608
1712,unknown_35,3744,1644
1713,1,4770,1845
1713,5,4487,2158
1713,3,2526,1615
1713,15,584,1798
1713,2,4014,1805
1713,8,2321,1701
1713,7,3971,1722
1713,13,3744,1736
1713,10,3141,1651
1713,12,1995,1822
1713,4,4889,1929
1713,17,2503,1604
1713,9,3647,1607
1713,unknown_35,3745,1650
1714,1,4766,1848
1714,5,4486,2159
1714,3,2526,1615
1714,15,584,1797
1714,2,4019,1804
1714,8,2320,1700
1714,7,3972,1722
1714,13,3745,1699
1714,10,3140,1654
1714,12,1995,1823
1714,4,4890,1931
1714,17,2500,1603
1714,9,3648,1607
1714,unknown_35,3745,1650
1715,1,4767,1850
1715,5,4484,2157
1715,3,2527,1616
1715,15,584,1797
1715,2,4025,1802
1715,8,2319,1701
1715,7,3972,1722
1715,13,3745,1679
1715,10,3138,1657
1715,12,1997,1823
1715,4,4891,1934
1715,17,2496,1602
1715,9,3649,1606
1715,unknown_35,3744,1651
1716,1,4769,1853
1716,5,4483,2152
1716,3,2526,1616
1716,15,586,1800
1716,2,4032,1801
1716,8,2319,1701
1716,7,3972,1721
1716,13,3747,1668
1716,10,3137,1656
1716,12,1997,1824
1716,4,4892,1937
1716,17,2493,1602
1716,9,3649,1604
1716,unknown_35,3744,1651
1717,1,4771,1854
1717,5,4483,2159
1717,3,2527,1615
1717,15,585,1798
1717,2,4039,1799
1717,8,2320,1701
1717,7,3949,1750
1717,13,3750,1661
1717,10,3139,1651
1717,12,1997,1825
1717,4,4893,1940
1717,17,2489,1601
1717,9,3649,1604
1717,unknown_35,3745,1652
1718,1,4771,1854
1718,5,4483,2158
1718,3,2527,1613
1718,15,585,1797
1718,2,4047,1796
1718,8,2321,1701
1718,7,3951,1744
1718,13,3754,1678
1718,10,3139,1651
1718,12,1998,1821
1718,4,4893,1943
1718,17,2486,1601
1718,9,3649,1606
1718,unknown_35,3745,1653
1719,1,4774,1853
1719,5,4481,2154
1719,3,2526,1612
1719,15,587,1799
1719,2,4052,1795
1719,8,2321,1701
1719,7,3951,1742
1719,13,3756,1699
1719,10,3139,1652
1719,12,1999,1821
1719,4,4894,1946
1719,17,2482,1600
1719,9,3649,1605
1719,unknown_35,3744,1653
1720,1,4772,1855
1720,5,4481,2151
1720,3,2526,1612
1720,15,589,1801
1720,2,4059,1794
1720,8,2319,1700
1720,7,3952,1742
1720,13,3756,1688
1720,10,3137,1655
1720,12,1998,1823
1720,4,4895,1948
1720,17,2479,1599
1720,9,3648,1604
1720,unknown_35,3744,1654
1721,1,4770,1858
1721,5,4481,2150
1721,3,2526,1613
1721,15,590,1800
1721,2,4067,1793
1721,8,2318,1700
1721,7,3953,1742
1721,13,3754,1678
1721,10,3138,1656
1721,12,1998,1824
1721,4,4896,1951
1721,17,2475,1599
1721,9,3648,1603
1721,unknown_35,3744,1654
1722,1,4768,1860
1722,5,4480,2149
1722,3,2526,1613
1722,15,591,1801
1722,2,4076,1792
1722,8,2319,1700
1722,7,3954,1742
1722,13,3754,1674
1722,10,3138,1656
1722,12,1997,1822
1722,4,4896,1954
1722,17,2472,1598
1722,9,3648,1602
1722,unknown_35,3744,1655
1723,1,4763,1865
1723,5,4480,2148
1723,3,2526,1613
1723,15,592,1801
1723,2,4082,1792
1723,8,2320,1699
1723,7,3953,1742
1723,13,3755,1678
1723,10,3139,1657
1723,12,1997,1823
1723,4,4897,1957
1723,17,2469,1598
1723,9,3648,1602
1723,unknown_35,3744,1655
1724,1,4760,1865
1724,5,4479,2145
1724,3,2525,1613
1724,15,592,1800
1724,2,4086,1791
1724,8,2321,1699
1724,7,3953,1740
1724,13,3756,1671
1724,10,3139,1657
1724,12,1996,1820
1724,4,4898,1960
1724,17,2465,1597
1724,9,3648,1602
1724,unknown_35,3744,1656
1725,1,4763,1866
1725,5,4480,2148
1725,3,2525,1613
1725,15,591,1800
1725,2,4086,1790
1725,8,2321,1698
1725,7,3952,1740
1725,13,3757,1671
1725,10,3138,1658
1725,12,1996,1820
1725,4,4898,1962
1725,17,2461,1596
1725,9,3648,1601
1725,unknown_35,3744,1656
1726,1,4762,1867
1726,5,4480,2149
1726,3,2527,1614
1726,15,591,1799
1726,2,4088,1790
1726,8,2321,1699
1726,7,3951,1741
1726,13,3758,1672
1726,10,3139,1658
1726,12,1996,1819
1726,4,4899,1965
1726,17,2458,1596
1726,9,3648,1601
1726,unknown_35,3744,1657
1727,1,4762,1868
1727,5,4479,2146
1727,3,2528,1613
1727,15,590,1799
1727,2,4094,1792
1727,8,2320,1699
1727,7,3952,1741
1727,13,3761,1690
1727,10,3139,1658
1727,12,1995,1819
1727,4,4900,1968
1727,17,2455,1595
1727,9,3648,1601
1727,unknown_35,3744,1657
1728,1,4764,1867
1728,5,4478,2147
1728,3,2529,1614
1728,15,590,1800
1728,2,4097,1792
1728,8,2320,1698
1728,7,3952,1741
1728,13,3762,1715
1728,10,3139,1659
1728,12,1994,1821
1728,4,4901,1971
1728,17,2451,1594
1728,9,3648,1601
1728,unknown_35,3744,1658
1729,1,4759,1867
1729,5,4479,2146
1729,3,2531,1613
1729,15,589,1801
1729,2,4098,1793
1729,8,2318,1698
1729,7,3952,1741
1729,13,3760,1725
1729,10,3139,1659
1729,12,1994,1821
1729,4,4902,1973
1729,17,2448,1594
1729,9,3648,1611
1729,unknown_35,3744,1658
1730,1,4761,1869
1730,5,4479,2148
1730,3,2531,1614
1730,15,590,1802
1730,2,4103,1795
1730,8,2318,1698
1730,7,3952,1741
1730,13,3760,1726
