frame,id,x,y
13,7,995,1678
13,8,3047,1642
13,9,3762,1802
13,10,4932,1697
13,12,3518,1765
13,13,1759,1639
13,14,83,2388
13,unknown_1,1851,1627
14,1,490,1719
14,2,5062,1817
14,3,2069,1657
14,4,1215,1654
14,5,4806,1713
14,6,107,1751
14,7,995,1678
14,8,3046,1643
14,9,3747,1805
14,10,4931,1697
14,12,3524,1765
14,13,1762,1639
14,14,83,2391
14,unknown_1,1852,1627
15,1,491,1718
15,2,5062,1818
15,3,2069,1658
15,4,1215,1652
15,5,4804,1713
15,6,107,1751
15,7,994,1679
15,8,3050,1643
15,9,3757,1803
15,10,4930,1698
15,12,3527,1765
15,13,1762,1642
15,14,84,2392
15,unknown_1,1853,1627
16,1,493,1719
16,2,5062,1816
16,3,2070,1658
16,4,1213,1650
16,5,4807,1713
16,6,107,1750
16,7,994,1679
16,8,3054,1642
16,9,3760,1804
16,10,4928,1699
16,12,3528,1765
16,13,1762,1644
16,14,83,2391
16,unknown_1,1854,1628
17,1,495,1719
17,2,5062,1815
17,3,2070,1658
17,4,1213,1648
17,5,4807,1714
17,6,106,1750
17,7,993,1679
17,8,3054,1643
17,9,3761,1803
17,10,4929,1698
17,12,3530,1765
17,13,1762,1646
17,14,83,2392
17,unknown_1,1854,1628
18,1,495,1719
18,2,5062,1814
18,3,2070,1658
18,4,1212,1648
18,5,4806,1714
18,6,105,1750
18,7,994,1679
18,8,3054,1643
18,9,3771,1802
18,10,4929,1698
18,12,3530,1765
18,13,1762,1645
18,14,83,2392
18,unknown_1,1855,1628
19,1,495,1718
19,2,5063,1816
19,3,2071,1658
19,4,1213,1648
19,5,4809,1711
19,6,106,1751
19,7,994,1678
19,8,3054,1644
19,9,3750,1804
19,10,4928,1698
19,12,3531,1764
19,13,1760,1645
19,14,84,2392
19,unknown_1,1856,1629
20,1,495,1717
20,2,5062,1816
20,3,2071,1658
20,4,1212,1650
20,5,4811,1712
20,6,106,1754
20,7,994,1678
20,8,3054,1644
20,9,3742,1805
20,10,4928,1699
20,12,3532,1764
20,13,1758,1646
20,14,84,2392
20,unknown_1,1856,1629
21,1,495,1718
21,2,5062,1818
21,3,2071,1658
21,4,1210,1651
21,5,4811,1712
21,6,106,1754
21,7,994,1678
21,8,3054,1644
21,9,3739,1805
21,10,4926,1699
21,12,3532,1764
21,13,1759,1641
21,14,84,2393
21,unknown_1,1857,1629
22,1,493,1718
22,2,5062,1821
22,3,2072,1659
22,4,1209,1652
22,5,4810,1713
22,6,107,1755
22,7,995,1678
22,8,3054,1644
22,9,3737,1806
22,10,4929,1699
22,12,3534,1764
22,13,1758,1639
22,14,84,2393
22,unknown_1,1837,1622
23,1,491,1716
23,2,5062,1818
23,3,2072,1660
23,4,1209,1654
23,5,4810,1712
23,6,107,1756
23,7,998,1677
23,8,3054,1643
23,9,3738,1806
23,10,4928,1697
23,12,3534,1764
23,13,1756,1637
23,14,84,2393
23,unknown_1,1837,1621
24,1,489,1715
24,2,5061,1821
24,3,2072,1659
24,4,1209,1653
24,5,4812,1711
24,6,107,1758
24,7,1001,1677
24,8,3053,1643
24,9,3740,1805
24,10,4931,1697
24,12,3535,1762
24,13,1756,1637
24,14,84,2393
24,unknown_1,1835,1621
25,1,485,1715
25,2,5061,1822
25,3,2072,1659
25,4,1211,1655
25,5,4813,1712
25,6,108,1758
25,7,1004,1677
25,8,3052,1641
25,9,3748,1803
25,10,4932,1696
25,12,3534,1762
25,13,1755,1636
25,14,84,2393
25,unknown_1,1834,1621
26,1,481,1717
26,2,5062,1821
26,3,2073,1659
26,4,1211,1654
26,5,4813,1712
26,6,108,1757
26,7,1003,1677
26,8,3050,1641
26,9,3743,1804
26,10,4931,1695
26,12,3537,1761
26,13,1752,1635
26,14,84,2393
26,unknown_1,1835,1621
27,1,477,1717
27,2,5061,1822
27,3,2073,1659
27,4,1214,1648
27,5,4812,1711
27,6,109,1756
27,7,1003,1677
27,8,3050,1641
27,9,3743,1804
27,10,4932,1695
27,12,3537,1761
27,13,1753,1634
27,14,84,2393
27,unknown_1,1843,1621
28,1,469,1715
28,2,5060,1820
28,3,2073,1659
28,4,1216,1645
28,5,4812,1710
28,6,109,1753
28,7,1002,1677
28,8,3049,1639
28,9,3752,1801
28,10,4930,1697
28,12,3538,1761
28,13,1756,1633
28,14,84,2394
28,unknown_1,1846,1620
29,1,459,1713
29,2,5061,1821
29,3,2073,1659
29,4,1218,1646
29,5,4812,1712
29,6,108,1754
29,7,999,1678
29,8,3049,1639
29,9,3759,1800
29,10,4930,1698
29,12,3537,1762
29,13,1754,1634
29,14,85,2394
29,unknown_1,1850,1621
30,1,451,1711
30,2,5062,1819
30,3,2074,1659
30,4,1218,1645
30,5,4812,1712
30,6,108,1753
30,7,997,1678
30,8,3049,1641
30,9,3766,1798
30,10,4930,1698
30,12,3537,1762
30,13,1754,1635
30,14,85,2394
30,unknown_1,1848,1622
31,1,445,1711
31,2,5062,1821
31,3,2073,1658
31,4,1218,1645
31,5,4813,1714
31,6,108,1753
31,7,996,1677
31,8,3050,1640
31,9,3767,1798
31,10,4928,1698
31,12,3538,1762
31,13,1754,1638
31,14,85,2394
31,unknown_1,1848,1622
32,1,438,1710
32,2,5062,1819
32,3,2073,1659
32,4,1215,1646
32,5,4812,1714
32,6,108,1754
32,7,996,1677
32,8,3049,1642
32,9,3752,1801
32,10,4925,1698
32,12,3539,1762
32,13,1756,1637
32,14,85,2395
32,unknown_1,1849,1622
33,1,432,1708
33,2,5063,1818
33,3,2073,1658
33,4,1212,1649
33,5,4811,1714
33,6,107,1756
33,7,995,1677
33,8,3049,1642
33,9,3768,1800
33,10,4924,1699
33,12,3541,1762
33,13,1756,1637
33,14,85,2394
33,unknown_1,1849,1622
34,1,429,1708
34,2,5063,1816
34,3,2072,1658
34,4,1212,1651
34,5,4812,1714
34,6,107,1755
34,7,995,1677
34,8,3050,1642
34,9,3773,1800
34,10,4924,1699
34,12,3539,1763
34,13,1756,1637
34,14,85,2395
34,unknown_1,1850,1622
35,1,426,1708
35,2,5063,1817
35,3,2073,1658
35,4,1209,1650
35,5,4810,1715
35,6,107,1754
35,7,996,1677
35,8,3050,1641
35,9,3775,1800
35,10,4922,1700
35,12,3538,1762
35,13,1756,1637
35,14,85,2395
35,unknown_1,1851,1622
36,1,421,1710
36,2,5063,1819
36,3,2073,1658
36,4,1206,1649
36,5,4810,1715
36,6,107,1754
36,7,998,1675
36,8,3050,1642
36,9,3751,1801
36,10,4922,1700
36,12,3538,1763
36,13,1758,1638
36,14,85,2395
36,unknown_1,1851,1622
37,1,417,1710
37,2,5064,1818
37,3,2073,1657
37,4,1206,1649
37,5,4811,1714
37,6,107,1755
37,7,999,1675
37,8,3051,1643
37,9,3744,1803
37,10,4922,1699
37,12,3536,1762
37,13,1757,1637
37,14,85,2395
37,unknown_1,1851,1622
38,1,413,1707
38,2,5064,1820
38,3,2073,1657
38,4,1207,1651
38,5,4811,1714
38,6,107,1756
38,7,1002,1675
38,8,3053,1642
38,9,3739,1803
38,10,4923,1699
38,12,3535,1762
38,13,1756,1637
38,14,85,2395
38,unknown_1,1852,1622
39,1,409,1706
39,2,5064,1821
39,3,2073,1657
39,4,1207,1651
39,5,4810,1714
39,6,107,1755
39,7,998,1677
39,8,3053,1640
39,9,3738,1804
39,10,4923,1698
39,12,3533,1762
39,13,1758,1639
39,14,85,2396
39,unknown_1,1852,1622
40,1,405,1704
40,2,5063,1819
40,3,2073,1657
40,4,1208,1652
40,5,4811,1715
40,6,108,1757
40,7,994,1677
40,8,3053,1641
40,9,3758,1801
40,10,4922,1697
40,12,3531,1762
40,13,1759,1640
40,14,86,2396
40,unknown_1,1853,1622
41,1,400,1706
41,2,5062,1820
41,3,2073,1657
41,4,1207,1654
41,5,4811,1717
41,6,107,1755
41,7,993,1677
41,8,3053,1641
41,9,3767,1800
41,10,4923,1697
41,12,3530,1762
41,13,1757,1639
41,14,86,2396
41,unknown_1,1853,1622
42,1,394,1705
42,2,5063,1820
42,3,2073,1657
42,4,1206,1652
42,5,4812,1718
42,6,106,1755
42,7,992,1677
42,8,3053,1641
42,9,3751,1800
42,10,4923,1696
42,12,3530,1762
42,13,1755,1641
42,14,86,2396
42,unknown_1,1854,1622
43,1,390,1704
43,2,5063,1816
43,3,2074,1658
43,4,1207,1650
43,5,4812,1716
43,6,105,1754
43,7,992,1677
43,8,3051,1641
43,9,3742,1802
43,10,4924,1695
43,12,3532,1761
43,13,1753,1642
43,14,86,2396
43,unknown_1,1850,1624
44,1,386,1705
44,2,5063,1816
44,3,2074,1658
44,4,1208,1649
44,5,4812,1715
44,6,106,1755
44,7,993,1677
44,8,3051,1641
44,9,3737,1802
44,10,4924,1697
44,12,3531,1762
44,13,1754,1643
44,14,86,2396
44,unknown_1,1848,1622
45,1,381,1703
45,2,5064,1816
45,3,2074,1659
45,4,1207,1649
45,5,4812,1716
45,6,106,1755
45,7,992,1678
45,8,3051,1643
45,9,3735,1802
45,10,4924,1696
45,12,3533,1762
45,13,1755,1645
45,14,86,2397
45,unknown_1,1848,1623
46,1,378,1701
46,2,5063,1817
46,3,2073,1658
46,4,1207,1648
46,5,4813,1715
46,6,106,1755
46,7,993,1677
46,8,3050,1643
46,9,3759,1801
46,10,4924,1698
46,12,3532,1762
46,13,1753,1648
46,14,86,2397
46,unknown_1,1850,1622
47,1,379,1702
47,2,5063,1819
47,3,2073,1658
47,4,1207,1648
47,5,4812,1717
47,6,106,1757
47,7,993,1677
47,8,3050,1642
47,9,3768,1800
47,10,4923,1697
47,12,3534,1761
47,13,1752,1650
47,14,86,2397
47,unknown_1,1850,1620
48,1,377,1702
48,2,5064,1820
48,3,2073,1658
48,4,1204,1649
48,5,4812,1715
48,6,106,1756
48,7,993,1678
48,8,3050,1641
48,9,3757,1792
48,10,4922,1696
48,12,3533,1761
48,13,1754,1648
48,14,86,2397
48,unknown_1,1848,1620
49,1,375,1703
49,2,5064,1819
49,3,2072,1659
49,4,1202,1645
49,5,4811,1717
49,6,106,1757
49,7,993,1678
49,8,3050,1642
49,9,3759,1791
49,10,4922,1696
49,12,3535,1760
49,13,1756,1646
49,14,86,2397
49,unknown_1,1848,1620
50,1,374,1704
50,2,5064,1820
50,3,2071,1659
50,4,1201,1643
50,5,4810,1716
50,6,106,1755
50,7,993,1677
50,8,3050,1641
50,9,3754,1791
50,10,4922,1695
50,12,3534,1761
50,13,1759,1643
50,14,86,2397
50,unknown_1,1846,1621
51,1,373,1703
51,2,5064,1818
51,3,2071,1659
51,4,1199,1643
51,5,4811,1716
51,6,106,1755
51,7,993,1677
51,8,3051,1640
51,9,3751,1791
51,10,4922,1696
51,12,3534,1762
51,13,1759,1642
51,14,87,2398
51,unknown_1,1845,1621
52,1,371,1704
52,2,5064,1820
52,3,2071,1660
52,4,1207,1644
52,5,4811,1714
52,6,107,1753
52,7,993,1677
52,8,3053,1640
52,9,3754,1791
52,10,4921,1696
52,12,3536,1763
52,13,1761,1642
52,14,83,2394
52,unknown_1,1845,1621
53,1,369,1706
53,2,5064,1819
53,3,2070,1661
53,4,1219,1645
53,5,4810,1715
53,6,108,1753
53,7,1020,1675
53,8,3054,1640
53,9,3766,1796
53,10,4920,1697
53,12,3535,1763
53,13,1761,1643
53,14,83,2394
53,unknown_1,1845,1620
54,1,370,1706
54,2,5064,1823
54,3,2069,1660
54,4,1226,1654
54,5,4811,1715
54,6,108,1752
54,7,1004,1675
54,8,3055,1641
54,9,3771,1800
54,10,4921,1697
54,12,3533,1764
54,13,1760,1639
54,14,81,2390
54,15,1845,1620
55,1,373,1706
55,2,5065,1819
55,3,2069,1660
55,4,1227,1658
55,5,4811,1716
55,6,107,1752
55,7,998,1675
55,8,3055,1640
55,9,3772,1801
55,10,4921,1697
55,12,3535,1764
55,13,1759,1639
55,14,80,2390
55,15,1845,1620
56,1,376,1708
56,2,5064,1820
56,3,2069,1660
56,4,1224,1662
56,5,4812,1715
56,6,106,1751
56,7,996,1675
56,8,3055,1641
56,9,3773,1801
56,10,4920,1698
56,12,3535,1764
56,13,1759,1636
56,14,82,2389
56,15,1844,1620
57,1,378,1707
57,2,5064,1822
57,3,2068,1660
57,4,1203,1665
57,5,4812,1715
57,6,105,1753
57,7,994,1675
57,8,3054,1639
57,9,3774,1800
57,10,4920,1697
57,12,3537,1763
57,13,1758,1637
57,14,83,2389
57,15,1849,1620
58,1,379,1707
58,2,5064,1821
58,3,2068,1660
58,4,1196,1670
58,5,4813,1714
58,6,106,1757
58,7,993,1675
58,8,3054,1639
58,9,3775,1800
58,10,4920,1697
58,12,3539,1764
58,13,1757,1638
58,14,84,2389
58,15,1848,1620
59,1,379,1705
59,2,5065,1818
59,3,2068,1659
59,4,1194,1673
59,5,4812,1713
59,6,106,1754
59,7,993,1676
59,8,3055,1638
59,9,3775,1800
59,10,4920,1697
59,12,3540,1764
59,13,1754,1640
59,14,86,2389
59,15,1850,1620
60,1,378,1705
60,2,5064,1817
60,3,2068,1659
60,4,1195,1675
60,5,4812,1713
60,6,106,1756
60,7,992,1676
60,8,3055,1638
60,9,3775,1800
60,10,4921,1698
60,12,3541,1764
60,13,1751,1642
60,14,86,2390
60,15,1850,1620
61,1,375,1704
61,2,5064,1818
61,3,2068,1659
61,4,1195,1676
61,5,4813,1715
61,6,107,1755
61,7,992,1676
61,8,3055,1638
61,9,3772,1796
61,10,4920,1697
61,12,3540,1764
61,13,1751,1642
61,14,87,2391
61,15,1851,1620
62,1,372,1705
62,2,5064,1817
62,3,2068,1659
62,4,1196,1671
62,5,4813,1716
62,6,107,1757
62,7,992,1677
62,8,3054,1638
62,9,3771,1795
62,10,4921,1697
62,12,3541,1763
62,13,1748,1643
62,14,87,2393
62,15,1851,1621
63,1,370,1703
63,2,5063,1818
63,3,2068,1659
63,4,1196,1669
63,5,4813,1716
63,6,106,1756
63,7,991,1677
63,8,3055,1637
63,9,3771,1795
63,10,4921,1697
63,12,3541,1763
63,13,1748,1641
63,14,86,2392
63,15,1849,1621
64,1,366,1705
64,2,5064,1818
64,3,2068,1659
64,4,1201,1664
64,5,4813,1718
64,6,105,1755
64,7,991,1679
64,8,3056,1637
64,9,3771,1794
64,10,4921,1696
64,12,3541,1763
64,13,1751,1642
64,14,86,2392
64,15,1849,1622
65,1,361,1707
65,2,5064,1818
65,3,2068,1659
65,4,1202,1670
65,5,4812,1717
65,6,104,1756
65,7,991,1679
65,8,3056,1637
65,9,3771,1799
65,10,4920,1697
65,12,3539,1763
65,13,1752,1643
65,14,85,2396
65,15,1846,1621
66,1,358,1711
66,2,5064,1821
66,3,2068,1659
66,4,1201,1668
66,5,4813,1718
66,6,105,1755
66,7,991,1679
66,8,3056,1639
66,9,3770,1800
66,10,4920,1696
66,12,3537,1763
66,13,1749,1643
66,14,85,2395
66,15,1846,1621
67,1,351,1715
67,2,5063,1819
67,3,2068,1659
67,4,1201,1670
67,5,4813,1715
67,6,105,1756
67,7,992,1678
67,8,3055,1640
67,9,3768,1801
67,10,4921,1696
67,12,3539,1763
67,13,1753,1643
67,14,84,2395
67,15,1840,1623
68,1,345,1715
68,2,5064,1821
68,3,2068,1659
68,4,1198,1667
68,5,4814,1715
68,6,104,1755
68,7,993,1677
68,8,3055,1640
68,9,3768,1799
68,10,4921,1696
68,12,3540,1762
68,13,1754,1641
68,14,84,2396
68,15,1845,1623
69,1,339,1718
69,2,5064,1819
69,3,2069,1660
69,4,1198,1666
69,5,4813,1716
69,6,102,1755
69,7,994,1677
69,8,3055,1641
69,9,3761,1802
69,10,4922,1696
69,12,3542,1760
69,13,1757,1642
69,14,84,2397
69,15,1844,1623
70,1,333,1718
70,2,5064,1818
70,3,2069,1661
70,4,1198,1663
70,5,4814,1716
70,6,98,1754
70,7,997,1676
70,8,3055,1641
70,9,3761,1802
70,10,4922,1696
70,12,3542,1761
70,13,1756,1644
70,14,84,2397
70,15,1847,1623
71,1,325,1721
71,2,5063,1817
71,3,2068,1661
71,4,1198,1658
71,5,4814,1716
71,6,96,1755
71,7,997,1675
71,8,3055,1642
71,9,3762,1802
71,10,4922,1696
71,12,3541,1761
71,13,1757,1643
71,14,84,2396
71,15,1847,1623
72,1,316,1723
72,2,5063,1819
72,3,2069,1661
72,4,1198,1657
72,5,4813,1717
72,6,95,1755
72,7,998,1675
72,8,3055,1642
72,9,3764,1802
72,10,4922,1696
72,12,3539,1762
72,13,1759,1644
72,14,84,2397
72,15,1841,1620
73,1,303,1720
73,2,5064,1819
73,3,2069,1660
73,4,1198,1658
73,5,4813,1718
73,6,94,1756
73,7,1000,1674
73,8,3055,1641
73,9,3766,1798
73,10,4922,1696
73,12,3533,1763
73,13,1759,1643
73,14,84,2397
73,15,1842,1620
74,1,292,1721
74,2,5063,1818
74,3,2068,1661
74,4,1199,1659
74,5,4812,1718
74,6,93,1756
74,7,1000,1674
74,8,3054,1639
74,9,3767,1796
74,10,4922,1696
74,12,3529,1764
74,13,1758,1644
74,14,84,2398
74,15,1844,1621
75,1,279,1722
75,2,5064,1818
75,3,2069,1660
75,4,1201,1658
75,5,4813,1718
75,6,92,1756
75,7,999,1675
75,8,3054,1638
75,9,3767,1795
75,10,4923,1696
75,12,3530,1764
75,13,1758,1647
75,14,83,2398
75,15,1844,1621
76,1,266,1719
76,2,5064,1817
76,3,2069,1660
76,4,1203,1657
76,5,4811,1721
76,6,91,1756
76,7,999,1675
76,8,3053,1639
76,9,3768,1796
76,10,4922,1696
76,12,3534,1762
76,13,1757,1646
76,14,83,2399
76,15,1843,1623
77,1,251,1723
77,2,5064,1818
77,3,2070,1661
77,4,1204,1656
77,5,4812,1720
77,6,90,1756
77,7,998,1675
77,8,3053,1639
77,9,3768,1797
77,10,4923,1696
77,12,3537,1763
77,13,1755,1646
77,14,83,2401
77,15,1840,1623
78,1,234,1727
78,2,5064,1817
78,3,2070,1661
78,4,1204,1656
78,5,4811,1720
78,6,89,1756
78,7,997,1676
78,8,3053,1638
78,9,3768,1797
78,10,4923,1695
78,12,3540,1764
78,13,1754,1647
78,14,83,2401
78,15,1844,1624
79,1,219,1738
79,2,5064,1817
79,3,2069,1661
79,4,1206,1656
79,5,4812,1719
79,6,88,1756
79,7,996,1676
79,8,3053,1639
79,9,3766,1800
79,10,4922,1697
79,12,3540,1763
79,13,1753,1645
79,14,83,2402
79,15,1846,1623
80,1,204,1743
80,2,5064,1816
80,3,2069,1661
80,4,1206,1655
80,5,4813,1719
80,6,87,1756
80,7,996,1676
80,8,3052,1639
80,9,3765,1801
80,10,4922,1697
80,12,3540,1764
80,13,1753,1644
80,14,84,2400
80,15,1847,1624
81,1,197,1745
81,2,5064,1816
81,3,2069,1660
81,4,1206,1656
81,5,4813,1719
81,6,87,1756
81,7,995,1677
81,8,3052,1640
81,9,3764,1800
81,10,4922,1696
81,12,3539,1765
81,13,1755,1643
81,14,83,2399
81,15,1846,1623
82,1,190,1737
82,2,5063,1816
82,3,2069,1660
82,4,1207,1656
82,5,4813,1717
82,6,86,1756
82,7,994,1677
82,8,3053,1640
82,9,3765,1800
82,10,4921,1696
82,12,3536,1765
82,13,1756,1644
82,14,83,2400
82,15,1845,1622
83,1,177,1738
83,2,5063,1818
83,3,2069,1661
83,4,1207,1655
83,5,4814,1717
83,6,85,1756
83,7,993,1677
83,8,3053,1639
83,9,3766,1799
83,10,4921,1695
83,12,3536,1764
83,13,1755,1643
83,14,82,2400
83,15,1845,1623
84,1,165,1750
84,2,5064,1819
84,3,2068,1660
84,4,1209,1655
84,5,4813,1716
84,6,84,1757
84,7,994,1677
84,8,3054,1638
84,9,3758,1803
84,10,4921,1696
84,12,3536,1762
84,13,1757,1640
84,14,83,2394
84,15,1841,1623
85,1,157,1752
85,2,5064,1819
85,3,2068,1661
85,4,1209,1655
85,5,4814,1716
85,6,83,1757
85,7,995,1677
85,8,3053,1638
85,9,3762,1802
85,10,4921,1697
85,12,3536,1764
85,13,1757,1640
85,14,84,2390
85,15,1841,1623
86,1,153,1757
86,2,5064,1819
86,3,2068,1661
86,4,1210,1652
86,5,4813,1716
86,6,82,1757
86,7,997,1677
86,8,3053,1640
86,9,3762,1800
86,10,4921,1697
86,12,3537,1764
86,13,1759,1641
86,14,83,2391
86,15,1840,1623
87,1,149,1760
87,2,5063,1818
87,3,2068,1661
87,4,1211,1652
87,5,4812,1717
87,6,81,1757
87,7,999,1677
87,8,3052,1640
87,9,3758,1802
87,10,4920,1696
87,12,3536,1764
87,13,1759,1641
87,14,83,2390
87,15,1840,1623
88,1,149,1756
88,2,5064,1822
88,3,2067,1661
88,4,1210,1652
88,5,4812,1718
88,6,80,1757
88,7,1000,1677
88,8,3051,1639
88,9,3755,1803
88,10,4921,1696
88,12,3535,1765
88,13,1757,1641
88,14,83,2390
88,15,1839,1623
89,1,148,1757
89,2,5063,1820
89,3,2067,1660
89,4,1210,1652
89,5,4812,1719
89,6,79,1757
89,7,1001,1676
89,8,3051,1640
89,9,3751,1803
89,10,4920,1697
89,12,3538,1763
89,13,1756,1640
89,14,83,2389
89,15,1839,1623
90,1,146,1757
90,2,5063,1819
90,3,2067,1659
90,4,1211,1652
90,5,4812,1719
90,6,78,1757
90,7,1002,1676
90,8,3051,1639
90,9,3751,1803
90,10,4920,1697
90,12,3539,1762
90,13,1757,1639
90,14,83,2389
90,15,1838,1623
91,1,144,1757
91,2,5063,1817
91,3,2067,1659
91,4,1213,1653
91,5,4813,1720
91,6,77,1757
91,7,1003,1676
91,8,3051,1638
91,9,3754,1801
91,10,4921,1696
91,12,3539,1763
91,13,1755,1642
91,14,83,2388
91,15,1838,1623
92,1,143,1756
92,2,5064,1819
92,3,2066,1659
92,4,1216,1654
92,5,4812,1719
92,6,76,1757
92,7,1003,1676
92,8,3052,1638
92,9,3752,1803
92,10,4920,1697
92,12,3540,1762
92,13,1758,1643
92,14,83,2387
92,15,1837,1623
93,1,141,1752
93,2,5063,1818
93,3,2065,1659
93,4,1218,1654
93,5,4812,1721
93,6,75,1757
93,7,1002,1676
93,8,3052,1638
93,9,3754,1803
93,10,4920,1697
93,12,3540,1762
93,13,1760,1646
93,14,83,2387
93,15,1837,1623
94,1,140,1753
94,2,5064,1819
94,3,2065,1659
94,4,1218,1655
94,5,4812,1721
94,6,74,1757
94,7,1002,1675
94,8,3053,1637
94,9,3755,1800
94,10,4920,1697
94,12,3540,1762
94,13,1760,1647
94,14,83,2386
94,15,1837,1623
95,1,139,1755
95,2,5064,1817
95,3,2065,1659
95,4,1221,1658
95,5,4811,1720
95,6,73,1758
95,7,1002,1674
95,8,3053,1636
95,9,3752,1802
95,10,4920,1695
95,12,3539,1762
95,13,1760,1645
95,14,83,2385
95,15,1836,1623
96,1,138,1754
96,2,5064,1818
96,3,2065,1659
96,4,1222,1662
96,5,4811,1720
96,6,73,1757
96,7,1002,1675
96,8,3052,1636
96,9,3750,1804
96,10,4920,1695
96,12,3538,1762
96,13,1759,1644
96,14,83,2385
96,15,1836,1623
97,1,138,1759
97,2,5063,1816
97,3,2064,1659
97,4,1227,1667
97,5,4811,1722
97,6,72,1757
97,7,1008,1675
97,8,3052,1636
97,9,3746,1804
97,10,4919,1697
97,12,3539,1761
97,13,1760,1645
97,14,83,2384
97,15,1835,1623
97,unknown_2,5259,2855
98,1,136,1760
98,2,5064,1815
98,3,2063,1659
98,4,1229,1667
98,5,4812,1722
98,6,71,1757
98,7,1008,1676
98,8,3052,1637
98,9,3741,1805
98,10,4920,1695
98,12,3536,1761
98,13,1757,1645
98,14,83,2383
98,15,1835,1623
98,unknown_2,5260,2854
99,1,136,1752
99,2,5064,1817
99,3,2061,1659
99,4,1229,1669
99,5,4812,1722
99,6,70,1758
99,7,1006,1677
99,8,3052,1637
99,9,3747,1804
99,10,4922,1697
99,12,3534,1763
99,13,1760,1641
99,14,83,2383
99,15,1835,1623
99,unknown_2,5260,2853
100,1,138,1757
100,2,5065,1818
100,3,2060,1659
100,4,1231,1672
100,5,4811,1722
100,6,69,1758
100,7,1006,1677
100,8,3052,1636
100,9,3746,1805
100,10,4923,1697
100,12,3531,1764
100,13,1763,1640
100,14,83,2382
100,15,1834,1623
100,unknown_2,5260,2852
101,1,141,1770
101,2,5064,1816
101,3,2058,1659
101,4,1232,1664
101,5,4811,1723
101,6,68,1758
101,7,1005,1677
101,8,3053,1637
101,9,3747,1806
101,10,4923,1697
101,12,3521,1765
101,13,1761,1637
101,14,83,2381
101,15,1834,1623
101,unknown_2,5259,2852
102,1,144,1769
102,2,5063,1817
102,3,2055,1659
102,4,1234,1654
102,5,4811,1722
102,6,67,1758
102,7,1007,1677
102,8,3053,1638
102,9,3750,1806
102,10,4923,1697
102,12,3514,1765
102,13,1763,1639
102,14,83,2381
102,15,1833,1623
102,unknown_2,5259,2854
103,1,146,1761
103,2,5063,1817
103,3,2052,1658
103,4,1235,1653
103,5,4811,1721
103,6,66,1758
103,7,1006,1678
103,8,3056,1637
103,9,3755,1802
103,10,4924,1696
103,12,3509,1766
103,13,1763,1639
103,14,83,2380
103,15,1833,1623
103,unknown_2,5257,2855
104,1,149,1762
104,2,5063,1818
104,3,2051,1658
104,4,1235,1652
104,5,4812,1722
104,6,65,1758
104,7,1007,1678
104,8,3056,1637
104,9,3756,1801
104,10,4923,1696
104,12,3508,1766
104,13,1764,1639
104,14,83,2380
104,15,1833,1623
104,unknown_2,5256,2855
105,1,151,1749
105,2,5064,1815
105,3,2050,1659
105,4,1236,1653
105,5,4811,1721
105,6,64,1758
105,7,1008,1678
105,8,3053,1636
105,9,3756,1801
105,10,4924,1696
105,12,3504,1766
