frame,id,x,y
46,6,4533,1423
46,unknown_1,2571,1366
46,unknown_2,3639,1409
47,1,5000,1671
47,2,515,1621
47,3,2918,1373
47,4,4817,1508
47,5,3539,1442
47,6,4534,1424
47,unknown_1,2569,1359
47,unknown_2,3639,1411
48,1,5000,1672
48,2,515,1620
48,3,2918,1373
48,4,4816,1507
48,5,3546,1437
48,6,4533,1424
48,unknown_1,2569,1366
48,unknown_2,3639,1412
49,1,4998,1670
49,2,515,1621
49,3,2916,1373
49,4,4818,1506
49,5,3556,1432
49,6,4531,1425
49,unknown_1,2569,1372
49,unknown_2,3639,1414
50,1,4998,1670
50,2,516,1621
50,3,2917,1372
50,4,4819,1507
50,5,3576,1425
50,6,4528,1426
50,unknown_1,2570,1375
50,unknown_2,3640,1415
51,1,5000,1673
51,2,517,1622
51,3,2918,1373
51,4,4820,1508
51,5,3581,1424
51,6,4525,1425
51,unknown_1,2570,1439
51,unknown_2,3640,1416
52,1,4996,1671
52,2,518,1621
52,3,2920,1372
52,4,4821,1516
52,5,3585,1423
52,6,4526,1421
52,unknown_1,2571,1404
52,unknown_2,3640,1417
53,1,4996,1670
53,2,518,1621
53,3,2920,1371
53,4,4822,1519
53,5,3560,1422
53,6,4528,1419
53,unknown_1,2571,1386
53,unknown_2,3640,1418
54,1,4994,1670
54,2,518,1620
54,3,2921,1370
54,4,4823,1520
54,5,3555,1422
54,6,4528,1418
54,unknown_1,2573,1381
54,unknown_2,3640,1419
55,1,4994,1671
55,2,520,1620
55,3,2921,1368
55,4,4824,1520
55,5,3555,1421
55,6,4528,1418
55,unknown_1,2574,1380
55,unknown_2,3640,1420
56,1,4993,1671
56,2,520,1619
56,3,2921,1368
56,4,4824,1514
56,5,3556,1420
56,6,4528,1417
56,unknown_1,2575,1379
56,unknown_2,3641,1421
57,1,4988,1673
57,2,520,1616
57,3,2921,1367
57,4,4825,1510
57,5,3557,1419
57,6,4528,1416
57,unknown_1,2575,1381
57,unknown_2,3641,1423
58,1,4989,1671
58,2,522,1619
58,3,2921,1365
58,4,4825,1514
58,5,3558,1419
58,6,4528,1415
58,unknown_1,2576,1381
58,unknown_2,3641,1424
58,unknown_3,3038,1390
59,1,4987,1669
59,2,522,1619
59,3,2923,1364
59,4,4825,1516
59,5,3584,1424
59,6,4528,1415
59,unknown_1,2576,1381
59,unknown_2,3641,1425
59,unknown_3,3037,1389
60,1,4983,1670
60,2,522,1620
60,3,2925,1364
60,4,4824,1516
60,5,3568,1422
60,6,4528,1414
60,unknown_1,2576,1380
60,unknown_2,3641,1426
60,unknown_3,3035,1387
61,1,4973,1668
61,2,522,1618
61,3,2927,1363
61,4,4822,1516
61,5,3574,1423
61,6,4528,1413
61,unknown_1,2579,1386
61,unknown_2,3641,1427
61,unknown_3,3034,1386
62,1,4965,1668
62,2,521,1617
62,3,2929,1362
62,4,4821,1515
62,5,3584,1422
62,6,4528,1413
62,unknown_1,2582,1389
62,unknown_2,3641,1429
62,unknown_3,3033,1386
63,1,4965,1667
63,2,521,1617
63,3,2932,1362
63,4,4823,1509
63,5,3581,1419
63,6,4528,1412
63,unknown_1,2582,1392
63,unknown_2,3642,1430
63,unknown_3,3030,1386
64,1,4966,1666
64,2,522,1617
64,3,2935,1362
64,4,4823,1506
64,5,3574,1422
64,6,4527,1416
64,unknown_1,2584,1389
64,unknown_2,3642,1431
64,unknown_3,3028,1385
65,1,4956,1667
65,2,522,1616
65,3,2937,1361
65,4,4823,1507
65,5,3563,1422
65,6,4529,1415
65,unknown_1,2586,1385
65,unknown_2,3642,1432
65,unknown_3,3027,1383
66,1,4956,1666
66,2,522,1616
66,3,2939,1361
66,4,4824,1505
66,5,3555,1422
66,6,4536,1415
66,unknown_1,2588,1384
66,unknown_2,3642,1433
66,unknown_3,3025,1382
67,1,4953,1667
67,2,522,1616
67,3,2940,1361
67,4,4823,1504
67,5,3550,1429
67,6,4539,1414
67,unknown_1,2588,1379
67,unknown_2,3643,1434
67,unknown_3,3024,1381
68,1,4957,1667
68,2,522,1616
68,3,2940,1361
68,4,4822,1504
68,5,3547,1425
68,6,4537,1414
68,unknown_1,2587,1360
68,unknown_2,3643,1435
68,unknown_3,3023,1380
69,1,4959,1668
69,2,523,1615
69,3,2939,1362
69,4,4821,1505
69,5,3556,1420
69,6,4536,1413
69,unknown_1,2586,1355
69,8,3643,1437
69,unknown_3,3021,1379
70,1,4966,1670
70,2,524,1615
70,3,2940,1363
70,4,4820,1504
70,5,3571,1422
70,6,4538,1412
70,unknown_1,2586,1356
70,8,3643,1438
70,unknown_3,3020,1378
71,1,4968,1667
71,2,526,1615
71,3,2940,1362
71,4,4821,1503
71,5,3582,1421
71,6,4541,1412
71,unknown_1,2585,1356
71,8,3644,1439
71,unknown_3,3019,1378
72,1,4961,1666
72,2,526,1616
72,3,2941,1362
72,4,4819,1502
72,5,3582,1422
72,6,4543,1412
72,unknown_1,2587,1369
72,8,3644,1440
72,unknown_3,3018,1376
73,1,4966,1667
73,2,527,1612
73,3,2941,1364
73,4,4818,1504
73,5,3581,1421
73,6,4544,1413
73,unknown_1,2587,1373
73,8,3644,1441
73,unknown_3,3016,1376
74,1,4967,1664
74,2,527,1613
74,3,2942,1364
74,4,4817,1505
74,5,3571,1421
74,6,4544,1412
74,unknown_1,2590,1376
74,8,3644,1442
74,unknown_3,3015,1375
75,1,4966,1665
75,2,527,1613
75,3,2943,1364
75,4,4816,1505
75,5,3559,1419
75,6,4544,1413
75,unknown_1,2590,1378
75,8,3644,1443
75,unknown_3,3014,1374
76,1,4965,1666
76,2,528,1615
76,3,2941,1363
76,4,4818,1505
76,5,3559,1421
76,6,4545,1418
76,unknown_1,2588,1373
76,8,3644,1444
76,unknown_3,3012,1373
77,1,4966,1666
77,2,527,1615
77,3,2942,1363
77,4,4819,1505
77,5,3552,1420
77,6,4545,1419
77,unknown_1,2587,1381
77,8,3645,1446
77,unknown_3,3011,1372
78,1,4967,1665
78,2,526,1615
78,3,2942,1362
78,4,4822,1489
78,5,3550,1421
78,6,4545,1421
78,unknown_1,2589,1383
78,8,3645,1447
78,unknown_3,3010,1371
79,1,4964,1665
79,2,526,1615
79,3,2942,1362
79,4,4823,1487
79,5,3550,1424
79,6,4545,1421
79,unknown_1,2589,1385
79,8,3645,1448
79,unknown_3,3009,1370
80,1,4963,1666
80,2,526,1615
80,3,2942,1361
80,4,4823,1485
80,5,3554,1426
80,6,4546,1425
80,unknown_1,2591,1387
80,8,3645,1449
80,unknown_3,3007,1370
81,1,4962,1667
81,2,526,1614
81,3,2942,1360
81,4,4823,1490
81,5,3558,1426
81,6,4546,1425
81,unknown_1,2591,1387
81,8,3645,1450
81,unknown_3,3006,1368
81,unknown_4,4448,1403
82,1,4966,1666
82,2,526,1615
82,3,2942,1360
82,4,4825,1492
82,5,3573,1436
82,6,4547,1420
82,unknown_1,2590,1383
82,8,3645,1451
82,unknown_3,3004,1368
82,unknown_4,4445,1404
83,1,4971,1667
83,2,527,1615
83,3,2941,1358
83,4,4826,1487
83,5,3585,1432
83,6,4548,1415
83,unknown_1,2589,1372
83,8,3646,1452
83,unknown_3,3003,1367
83,unknown_4,4445,1402
84,1,4976,1669
84,2,527,1616
84,3,2942,1357
84,4,4826,1491
84,5,3591,1432
84,6,4547,1413
84,unknown_1,2589,1363
84,8,3646,1453
84,9,3002,1366
84,unknown_4,4445,1402
85,1,4973,1668
85,2,527,1617
85,3,2941,1357
85,4,4826,1495
85,5,3592,1436
85,6,4547,1413
85,unknown_1,2588,1352
85,8,3646,1455
85,9,3001,1365
85,unknown_4,4444,1401
86,1,4978,1669
86,2,528,1617
86,3,2941,1357
86,4,4827,1495
86,5,3588,1437
86,6,4548,1412
86,unknown_1,2589,1345
86,8,3646,1456
86,9,2999,1364
86,unknown_4,4447,1401
87,1,4988,1669
87,2,529,1618
87,3,2941,1357
87,4,4829,1489
87,5,3590,1440
87,6,4549,1411
87,unknown_1,2590,1341
87,8,3647,1457
87,9,2998,1363
87,unknown_4,4448,1400
88,1,4996,1670
88,2,529,1618
88,3,2939,1357
88,4,4828,1502
88,5,3593,1438
88,6,4549,1411
88,unknown_1,2592,1343
88,8,3647,1458
88,9,2997,1362
88,unknown_4,4447,1398
89,1,5004,1674
89,2,530,1619
89,3,2939,1356
89,4,4827,1512
89,5,3596,1438
89,6,4545,1401
89,unknown_1,2594,1344
89,8,3647,1460
89,9,2995,1361
89,unknown_4,4446,1392
90,1,5006,1677
90,2,530,1618
90,3,2938,1357
90,4,4827,1520
90,5,3598,1436
90,6,4544,1401
90,unknown_1,2594,1338
90,8,3647,1461
90,9,2994,1360
90,unknown_4,4445,1387
91,1,5010,1679
91,2,531,1618
91,3,2937,1357
91,4,4828,1522
91,5,3598,1439
91,6,4543,1400
91,unknown_1,2594,1336
91,8,3648,1462
91,9,2993,1359
91,unknown_4,4442,1387
92,1,5012,1677
92,2,530,1614
92,3,2937,1357
92,4,4829,1525
92,5,3597,1441
92,6,4542,1402
92,unknown_1,2595,1333
92,8,3648,1463
92,9,2992,1359
92,unknown_4,4441,1388
93,1,5015,1676
93,2,530,1616
93,3,2938,1357
93,4,4832,1520
93,5,3599,1437
93,6,4542,1401
93,7,2596,1331
93,8,3648,1464
93,9,2990,1358
93,unknown_4,4438,1389
94,1,5018,1674
94,2,531,1617
94,3,2938,1356
94,4,4833,1516
94,5,3601,1429
94,6,4542,1402
94,7,2597,1328
94,8,3648,1465
94,9,2989,1357
94,unknown_4,4434,1389
95,1,5020,1673
95,2,532,1617
95,3,2939,1357
95,4,4831,1515
95,5,3604,1428
95,6,4542,1402
95,7,2597,1325
95,8,3648,1466
95,9,2988,1356
95,unknown_4,4431,1389
96,1,5024,1671
96,2,532,1617
96,3,2941,1357
96,4,4829,1513
96,5,3604,1421
96,6,4541,1402
96,7,2594,1385
96,8,3648,1467
96,9,2986,1355
96,unknown_4,4431,1386
97,1,5030,1671
97,2,532,1618
97,3,2942,1356
97,4,4826,1511
97,5,3600,1416
97,6,4540,1401
97,7,2594,1388
97,8,3649,1469
97,9,2985,1354
97,unknown_4,4430,1382
98,1,5035,1670
98,2,532,1618
98,3,2943,1356
98,4,4825,1508
98,5,3581,1416
98,6,4541,1406
98,7,2595,1392
98,8,3649,1470
98,9,2984,1353
98,unknown_4,4430,1385
99,1,5040,1671
99,2,532,1619
99,3,2943,1356
99,4,4823,1514
99,5,3579,1414
99,6,4539,1403
99,7,2595,1395
99,8,3649,1471
99,9,2983,1352
99,unknown_4,4430,1387
100,1,5044,1671
100,2,532,1619
100,3,2942,1357
100,4,4819,1530
100,5,3567,1419
100,6,4536,1402
100,7,2595,1398
100,8,3649,1472
100,9,2981,1351
100,unknown_4,4427,1385
101,1,5045,1670
101,2,532,1619
101,3,2942,1357
101,4,4820,1528
101,5,3566,1429
101,6,4534,1402
101,7,2598,1376
101,8,3649,1473
101,9,2980,1351
101,unknown_4,4423,1384
102,1,5054,1665
102,2,533,1618
102,3,2942,1358
102,4,4819,1528
102,5,3568,1440
102,6,4535,1409
102,7,2597,1380
102,8,3687,1419
102,9,2978,1350
102,unknown_4,4422,1384
103,1,5061,1653
103,2,533,1618
103,3,2942,1358
103,4,4821,1530
103,5,3566,1445
103,6,4535,1409
103,7,2596,1382
103,8,3688,1419
103,9,2977,1349
103,unknown_4,4416,1396
104,1,5072,1650
104,2,535,1618
104,3,2942,1358
104,4,4821,1532
104,5,3565,1444
104,6,4534,1408
104,7,2596,1383
104,8,3691,1414
104,9,2976,1348
104,10,4413,1396
105,1,5081,1673
105,2,534,1617
105,3,2942,1359
105,4,4822,1532
105,5,3563,1441
105,6,4534,1419
105,7,2597,1385
105,8,3692,1413
105,9,2975,1347
105,10,4411,1397
106,1,5091,1649
106,2,535,1616
106,3,2942,1360
106,4,4822,1533
106,5,3565,1436
106,6,4534,1411
106,7,2597,1387
106,8,3693,1412
106,9,2973,1346
106,10,4397,1402
107,1,5101,1644
107,2,535,1616
107,3,2942,1362
107,4,4822,1533
107,5,3565,1432
107,6,4534,1408
107,7,2597,1388
107,8,3694,1411
107,9,2972,1345
107,10,4393,1404
108,1,5107,1642
108,2,535,1617
108,3,2943,1362
108,4,4822,1533
108,5,3566,1431
108,6,4533,1412
108,7,2597,1373
108,8,3696,1410
108,9,2971,1345
108,10,4390,1406
109,1,5114,1639
109,2,536,1617
109,3,2944,1361
109,4,4822,1533
109,5,3567,1431
109,6,4533,1412
109,7,2597,1371
109,8,3697,1409
109,9,2969,1343
109,10,4385,1405
110,1,5120,1637
110,2,536,1616
110,3,2944,1362
110,4,4823,1533
110,5,3568,1428
110,6,4534,1406
110,7,2597,1378
110,8,3698,1408
110,9,2968,1343
110,10,4381,1402
111,1,5126,1635
111,2,536,1615
111,3,2945,1361
111,4,4823,1534
111,5,3570,1430
111,6,4535,1403
111,7,2597,1383
111,8,3700,1407
111,9,2967,1342
111,10,4380,1401
111,unknown_5,5107,2300
112,1,5133,1632
112,2,536,1615
112,3,2944,1361
112,4,4822,1535
112,5,3571,1436
112,6,4535,1399
112,7,2597,1384
112,8,3698,1408
112,9,2966,1341
112,10,4378,1400
112,unknown_5,5113,2155
113,1,5139,1630
113,2,536,1614
113,3,2944,1361
113,4,4822,1536
113,5,3570,1437
113,6,4535,1397
113,7,2597,1385
113,8,3699,1408
113,9,2964,1340
113,10,4377,1400
113,unknown_5,5118,2115
114,1,5146,1628
114,2,536,1610
114,3,2944,1360
114,4,4822,1536
114,5,3575,1449
114,6,4535,1397
114,7,2598,1395
114,8,3701,1408
114,9,2963,1339
114,10,4375,1401
114,unknown_5,5123,2115
114,unknown_6,5252,1556
115,1,5152,1625
115,2,536,1610
115,3,2943,1359
115,4,4823,1537
115,5,3585,1446
115,6,4535,1397
115,7,2598,1397
115,8,3702,1361
115,9,2961,1338
115,10,4371,1400
115,unknown_5,5140,2129
115,unknown_6,5256,1523
116,1,5158,1623
116,2,536,1609
116,3,2942,1358
116,4,4824,1538
116,5,3586,1448
116,6,4534,1398
116,7,2599,1399
116,8,3707,1397
116,9,2960,1337
116,10,4369,1395
116,unknown_5,5151,2162
116,unknown_6,5263,1540
117,1,5165,1620
117,2,535,1608
117,3,2942,1358
117,4,4826,1538
117,5,3588,1449
117,6,4535,1398
117,7,2602,1376
117,8,3707,1358
117,9,2959,1337
117,10,4366,1385
117,unknown_5,5163,2180
117,unknown_6,5268,1557
118,1,5171,1618
118,2,535,1608
118,3,2941,1358
118,4,4825,1538
118,5,3589,1451
118,6,4535,1397
118,7,2602,1379
118,8,3707,1340
118,9,2958,1335
118,10,4361,1384
118,unknown_5,5174,2188
118,unknown_6,5274,1574
119,1,5178,1616
119,2,535,1607
119,3,2942,1360
119,4,4825,1539
119,5,3591,1452
119,6,4535,1397
119,7,2603,1382
119,8,3707,1333
119,9,2956,1335
119,10,4358,1385
119,unknown_5,5179,2188
119,unknown_6,5280,1592
120,1,5184,1613
120,2,535,1607
120,3,2944,1359
120,4,4825,1539
120,5,3592,1453
120,6,4535,1399
120,7,2603,1381
120,8,3708,1327
120,9,2955,1334
120,10,4357,1384
120,unknown_5,5182,2180
120,unknown_6,5286,1609
121,1,5190,1611
121,2,536,1607
121,3,2944,1359
121,4,4827,1539
121,5,3702,1410
121,6,4535,1399
121,7,2605,1377
121,8,3709,1320
121,9,2954,1333
121,10,4358,1380
121,unknown_5,5182,2240
121,unknown_6,5291,1626
122,1,5197,1609
122,2,536,1606
122,3,2943,1360
122,4,4828,1538
122,5,3710,1406
122,6,4535,1403
122,7,2605,1377
122,8,3710,1314
122,9,2952,1332
122,10,4356,1383
122,unknown_5,5187,2238
122,unknown_6,5297,1643
123,1,5203,1606
123,2,536,1606
123,3,2944,1361
123,4,4828,1539
123,5,3714,1406
123,6,4536,1406
123,7,2606,1372
123,8,3712,1308
123,9,2951,1331
123,10,4353,1381
123,unknown_5,5193,2237
123,unknown_6,5303,1660
124,1,5210,1604
124,2,537,1606
124,3,2944,1361
124,4,4827,1538
124,5,3716,1405
124,6,4536,1407
124,7,2605,1369
124,8,3713,1301
124,9,2950,1330
124,10,4349,1384
124,unknown_5,5198,2236
124,unknown_6,5309,1677
125,1,5216,1602
125,2,537,1605
125,3,2943,1362
125,4,4828,1538
125,5,3715,1405
125,6,4536,1408
125,7,2603,1363
125,8,3704,1333
125,9,2949,1329
125,10,4346,1382
125,unknown_5,5204,2235
125,unknown_6,5314,1695
126,1,5222,1599
126,2,538,1606
126,3,2941,1363
126,4,4829,1538
126,5,3714,1405
126,6,4537,1411
126,7,2604,1364
126,8,3704,1331
126,9,2947,1328
126,10,4343,1381
126,unknown_5,5210,2234
126,unknown_6,5320,1712
127,1,5229,1597
127,2,538,1606
127,3,2943,1363
127,4,4831,1537
127,5,3713,1405
127,6,4538,1411
127,7,2604,1367
127,8,3705,1328
127,9,2946,1327
127,10,4339,1373
127,unknown_5,5215,2232
127,unknown_6,5326,1729
128,1,5235,1595
128,2,539,1606
128,3,2943,1364
128,4,4833,1536
128,5,3709,1407
128,6,4538,1411
128,7,2604,1369
128,8,3704,1327
128,9,2945,1327
128,10,4337,1372
128,unknown_5,5221,2231
128,unknown_6,5332,1746
129,1,5242,1592
129,2,540,1607
129,3,2943,1365
129,4,4834,1536
129,5,3707,1409
129,6,4540,1411
129,7,2604,1367
129,8,3704,1324
129,9,2943,1326
129,10,4334,1371
129,unknown_5,5226,2230
129,unknown_6,5338,1763
130,1,5248,1590
130,2,540,1608
130,3,2943,1365
130,4,4836,1536
130,5,3710,1407
130,6,4541,1413
130,7,2605,1366
130,8,3704,1322
130,9,2942,1325
130,10,4331,1369
130,unknown_5,5232,2229
130,unknown_6,5344,1780
130,unknown_7,3576,1433
131,1,5254,1587
131,2,541,1607
131,3,2942,1362
131,4,4837,1536
131,5,3705,1407
131,6,4541,1416
131,7,2607,1376
131,8,3704,1321
131,9,2941,1324
131,10,4329,1368
131,unknown_5,5237,2228
131,unknown_6,5349,1797
131,unknown_7,3576,1437
132,1,5261,1585
132,2,543,1607
132,3,2942,1360
132,4,4837,1537
132,5,3702,1406
132,6,4542,1411
132,7,2609,1370
132,8,3704,1318
132,9,2940,1323
132,10,4326,1366
132,unknown_5,5243,2226
132,unknown_6,5355,1814
132,unknown_7,3575,1435
133,1,5267,1582
133,2,544,1607
133,3,2944,1359
133,4,4837,1537
133,5,3707,1403
133,6,4545,1411
133,7,2611,1356
133,8,3704,1316
133,9,2938,1322
133,10,4323,1365
133,unknown_5,5249,2225
133,unknown_6,5361,1831
133,unknown_7,3575,1436
134,1,5274,1580
134,2,545,1606
134,3,2944,1359
134,4,4839,1537
134,5,3707,1402
134,6,4545,1406
134,7,2614,1353
134,8,3704,1314
134,9,2937,1321
134,10,4323,1364
134,unknown_5,5254,2224
134,unknown_6,5367,1848
134,unknown_7,3576,1442
135,1,5280,1578
135,2,546,1605
135,3,2946,1357
135,4,4841,1536
135,5,3704,1401
135,6,4545,1411
135,7,2616,1343
135,8,3704,1312
135,9,2935,1320
135,10,4320,1363
135,unknown_5,5260,2223
135,unknown_6,5372,1865
135,unknown_7,3578,1441
136,1,5286,1576
136,2,549,1605
136,3,2946,1358
136,4,4842,1536
136,5,3704,1403
136,6,4547,1417
136,7,2619,1342
136,8,3704,1310
136,9,2934,1319
136,10,4319,1362
136,unknown_5,5265,2221
136,unknown_6,5378,1882
136,unknown_7,3579,1437
137,1,5293,1573
137,2,552,1605
137,3,2946,1358
137,4,4845,1537
137,5,3701,1404
137,6,4549,1407
137,7,2617,1342
137,8,3704,1308
137,9,2933,1318
137,10,4317,1362
137,unknown_5,5271,2220
137,unknown_6,5384,1900
137,unknown_7,3580,1437
138,1,5299,1571
138,2,552,1605
138,3,2946,1359
138,4,4847,1538
138,5,3702,1404
138,6,4548,1413
138,7,2617,1345
138,8,3704,1306
138,9,2932,1318
138,10,4316,1361
138,unknown_5,5276,2219
138,unknown_6,5390,1917
138,unknown_7,3580,1440
139,1,5306,1569
139,2,554,1605
139,3,2948,1358
139,4,4847,1539
139,5,3704,1401
139,6,4549,1417
139,7,2624,1349
139,8,3704,1304
139,9,2930,1317
139,10,4316,1362
139,unknown_5,5282,2218
139,unknown_6,5396,1934
139,unknown_7,3579,1438
140,1,5312,1566
140,2,556,1606
140,3,2950,1358
140,4,4848,1541
140,5,3707,1399
140,6,4551,1420
140,7,2623,1345
140,8,3704,1302
140,9,2929,1316
140,10,4313,1364
140,unknown_5,5287,2216
140,unknown_6,5401,1951
140,unknown_7,3582,1443
141,1,5318,1564
141,2,556,1606
141,3,2952,1357
141,4,4847,1543
141,5,3710,1401
141,6,4553,1419
141,7,2624,1342
141,8,3704,1300
141,9,2928,1315
141,10,4307,1365
141,unknown_5,5293,2215
141,unknown_6,5407,1968
141,unknown_7,3582,1443
142,1,5325,1561
142,2,557,1605
142,3,2952,1358
142,4,4847,1543
142,5,3715,1402
142,6,4556,1415
142,7,2625,1343
142,8,3704,1298
142,9,2926,1314
142,10,4300,1367
142,unknown_5,5299,2214
142,unknown_6,5413,1985
142,unknown_7,3582,1442
143,1,5331,1559
143,2,558,1606
143,3,2954,1359
143,4,4853,1541
143,5,3718,1403
143,6,4557,1412
143,7,2629,1339
143,8,3704,1296
143,9,2925,1313
143,10,4297,1368
143,unknown_5,5304,2213
143,unknown_6,5419,2003
143,unknown_7,3585,1439
144,1,5338,1556
144,2,559,1609
144,3,2956,1359
144,4,4857,1540
144,5,3714,1402
144,6,4556,1411
144,7,2629,1340
144,8,3704,1294
144,9,2924,1312
144,10,4301,1368
144,unknown_5,5310,2212
144,unknown_6,5424,2020
